signature_id	signature_name	gene	weight
PDAC.PAMG20.ICGCarray	ICGCarray	ADCK4	0.280852774755459
PDAC.PAMG20.ICGCarray	ICGCarray	ADCK5	0.324784291258962
PDAC.PAMG20.ICGCarray	ICGCarray	ADCY1	0.222836787253421
PDAC.PAMG20.ICGCarray	ICGCarray	ADCY4	0.424973886635584
PDAC.PAMG20.ICGCarray	ICGCarray	ADCY5	0.522994537784122
PDAC.PAMG20.ICGCarray	ICGCarray	ADCY6	1.07080804972586
PDAC.PAMG20.ICGCarray	ICGCarray	ADCY7	-1.42713451708362
PDAC.PAMG20.ICGCarray	ICGCarray	ADCY9	0.125276547529867
PDAC.PAMG20.ICGCarray	ICGCarray	ADCYAP1	0.654993541508775
PDAC.PAMG20.ICGCarray	ICGCarray	ADD3	2.92035041977628
PDAC.PAMG20.ICGCarray	ICGCarray	ADH1A	4.46420455827208
PDAC.PAMG20.ICGCarray	ICGCarray	ADH1B	0.996617474591094
PDAC.PAMG20.ICGCarray	ICGCarray	ADH1C	4.59521950846227
PDAC.PAMG20.ICGCarray	ICGCarray	ADH4	1.48042597271933
PDAC.PAMG20.ICGCarray	ICGCarray	ADH5	-0.443527590145292
PDAC.PAMG20.ICGCarray	ICGCarray	ADH6	0.40455180020997
PDAC.PAMG20.ICGCarray	ICGCarray	ADH7	-1.3550008358765
PDAC.PAMG20.ICGCarray	ICGCarray	ADHFE1	-0.0223613841615252
PDAC.PAMG20.ICGCarray	ICGCarray	ADI1	0.552187982448584
PDAC.PAMG20.ICGCarray	ICGCarray	ADIPOQ	0.349230694972534
PDAC.PAMG20.ICGCarray	ICGCarray	ADIPOR2	0.0150359270195119
PDAC.PAMG20.ICGCarray	ICGCarray	ADK	-2.18178148658135
PDAC.PAMG20.ICGCarray	ICGCarray	ADM	-1.43164678329509
PDAC.PAMG20.ICGCarray	ICGCarray	ADM2	1.59988080302645
PDAC.PAMG20.ICGCarray	ICGCarray	ADNP	0.182213976482848
PDAC.PAMG20.ICGCarray	ICGCarray	ADORA1	-0.0475273046676398
PDAC.PAMG20.ICGCarray	ICGCarray	ADORA2A	0.649132631206592
PDAC.PAMG20.ICGCarray	ICGCarray	ADORA2B	-2.09201949238349
PDAC.PAMG20.ICGCarray	ICGCarray	ADORA3	0.0454217556306764
PDAC.PAMG20.ICGCarray	ICGCarray	ADPRH	-0.630980041907348
PDAC.PAMG20.ICGCarray	ICGCarray	ADPRHL1	-0.184214989148786
PDAC.PAMG20.ICGCarray	ICGCarray	ADRA1A	0.0597213401407305
PDAC.PAMG20.ICGCarray	ICGCarray	ADRA1B	-1.55326693624818
PDAC.PAMG20.ICGCarray	ICGCarray	ADRA2A	2.65577210292788
PDAC.PAMG20.ICGCarray	ICGCarray	ADRA2B	0.331344726562529
PDAC.PAMG20.ICGCarray	ICGCarray	ADRA2C	-0.415736189828169
PDAC.PAMG20.ICGCarray	ICGCarray	ADRB2	-1.36703116198213
PDAC.PAMG20.ICGCarray	ICGCarray	ADSS	-0.7868897658039
PDAC.PAMG20.ICGCarray	ICGCarray	ADSSL1	-2.20684545939781
PDAC.PAMG20.ICGCarray	ICGCarray	AEBP1	-0.843157776744378
PDAC.PAMG20.ICGCarray	ICGCarray	AEN	-0.534505211511288
PDAC.PAMG20.ICGCarray	ICGCarray	AES	0.674483169696554
PDAC.PAMG20.ICGCarray	ICGCarray	AFAP1	-0.407023202834094
PDAC.PAMG20.ICGCarray	ICGCarray	AFAP1L1	-0.761586960875
PDAC.PAMG20.ICGCarray	ICGCarray	AFAP1L2	-1.08756504462808
PDAC.PAMG20.ICGCarray	ICGCarray	AFAR3	3.15352629690123
PDAC.PAMG20.ICGCarray	ICGCarray	AFARP1	0.379160624618359
PDAC.PAMG20.ICGCarray	ICGCarray	AFF1	0.393732733974984
PDAC.PAMG20.ICGCarray	ICGCarray	AFF3	0.524604333663219
PDAC.PAMG20.ICGCarray	ICGCarray	AFG3L1	-0.519197225288767
PDAC.PAMG20.ICGCarray	ICGCarray	AFG3L2	0.786960571915918
PDAC.PAMG20.ICGCarray	ICGCarray	AFM	-0.120715465337691
PDAC.PAMG20.ICGCarray	ICGCarray	AFMID	3.48854906105599
PDAC.PAMG20.ICGCarray	ICGCarray	AFP	0.18912297178113
PDAC.PAMG20.ICGCarray	ICGCarray	AFTPH	0.85478089223375
PDAC.PAMG20.ICGCarray	ICGCarray	AGA	0.667265262633394
PDAC.PAMG20.ICGCarray	ICGCarray	AGAP3	-0.415651533600631
PDAC.PAMG20.ICGCarray	ICGCarray	AGAP6	0.234704624002961
PDAC.PAMG20.ICGCarray	ICGCarray	AGAP8	0.308828496288084
PDAC.PAMG20.ICGCarray	ICGCarray	AGBL5	-0.635470780212986
PDAC.PAMG20.ICGCarray	ICGCarray	AGFG1	0.746973628520798
PDAC.PAMG20.ICGCarray	ICGCarray	AGFG2	0.751590408252159
PDAC.PAMG20.ICGCarray	ICGCarray	AGGF1	0.515544027257256
PDAC.PAMG20.ICGCarray	ICGCarray	AGL	0.506569703882201
PDAC.PAMG20.ICGCarray	ICGCarray	AGMAT	2.71066808838859
PDAC.PAMG20.ICGCarray	ICGCarray	AGPAT2	0.657289799251582
PDAC.PAMG20.ICGCarray	ICGCarray	AGPAT3	-0.477677366777156
PDAC.PAMG20.ICGCarray	ICGCarray	AGPAT4	-1.5252032405452
PDAC.PAMG20.ICGCarray	ICGCarray	AGPAT5	0.0321611152136208
PDAC.PAMG20.ICGCarray	ICGCarray	AGPAT6	0.29294699203439
PDAC.PAMG20.ICGCarray	ICGCarray	AGPAT9	0.795406357941343
PDAC.PAMG20.ICGCarray	ICGCarray	AGPS	-0.592933204858391
PDAC.PAMG20.ICGCarray	ICGCarray	AGR2	4.76410122477361
PDAC.PAMG20.ICGCarray	ICGCarray	AGR3	4.56021503359317
PDAC.PAMG20.ICGCarray	ICGCarray	AGRN	-0.605756853197272
PDAC.PAMG20.ICGCarray	ICGCarray	AGRP	-0.392615267062224
PDAC.PAMG20.ICGCarray	ICGCarray	AGT	2.02990097818006
PDAC.PAMG20.ICGCarray	ICGCarray	AGTPBP1	-0.347767852446403
PDAC.PAMG20.ICGCarray	ICGCarray	AGTR1	0.465811080803873
PDAC.PAMG20.ICGCarray	ICGCarray	AGTRAP	-1.614832354459
PDAC.PAMG20.ICGCarray	ICGCarray	AGXT	0.35665216880553
PDAC.PAMG20.ICGCarray	ICGCarray	AGXT2L2	-0.40843976613132
PDAC.PAMG20.ICGCarray	ICGCarray	AHCTF1	-0.627487941163553
PDAC.PAMG20.ICGCarray	ICGCarray	AHCY	0.205041698255875
PDAC.PAMG20.ICGCarray	ICGCarray	AHCYL2	3.8987091131621
PDAC.PAMG20.ICGCarray	ICGCarray	AHDC1	0.185024772410068
PDAC.PAMG20.ICGCarray	ICGCarray	AHI1	-0.89978960530239
PDAC.PAMG20.ICGCarray	ICGCarray	AHNAK	-2.57400332167686
PDAC.PAMG20.ICGCarray	ICGCarray	AHNAK2	-1.88684107606089
PDAC.PAMG20.ICGCarray	ICGCarray	AHR	0.226241981905735
PDAC.PAMG20.ICGCarray	ICGCarray	AHSA2	-0.364103791320657
PDAC.PAMG20.ICGCarray	ICGCarray	AHSG	-0.335870412766231
PDAC.PAMG20.ICGCarray	ICGCarray	AHSP	0.312132515511688
PDAC.PAMG20.ICGCarray	ICGCarray	AICDA	0.0521481954348718
PDAC.PAMG20.ICGCarray	ICGCarray	AIF1	-0.884246325155026
PDAC.PAMG20.ICGCarray	ICGCarray	AIF1L	-1.691136364484
PDAC.PAMG20.ICGCarray	ICGCarray	AIFM1	-0.149911112065043
PDAC.PAMG20.ICGCarray	ICGCarray	AIFM2	0.148270146617889
PDAC.PAMG20.ICGCarray	ICGCarray	AIFM3	-0.221028704912399
PDAC.PAMG20.ICGCarray	ICGCarray	AIG1	-1.23353526832007
PDAC.PAMG20.ICGCarray	ICGCarray	AIM1	-0.136670266201699
PDAC.PAMG20.ICGCarray	ICGCarray	AIM1L	0.827811465694524
PDAC.PAMG20.ICGCarray	ICGCarray	AIM2	-2.40105251532012
PDAC.PAMG20.ICGCarray	ICGCarray	AIRE	0.865004113832418
PDAC.PAMG20.ICGCarray	ICGCarray	AJAP1	-0.142619916252007
PDAC.PAMG20.ICGCarray	ICGCarray	AK1	0.382852715481092
PDAC.PAMG20.ICGCarray	ICGCarray	AK2	-0.724661453635243
PDAC.PAMG20.ICGCarray	ICGCarray	AK2P2	0.726337863303722
PDAC.PAMG20.ICGCarray	ICGCarray	AK3L1	0.831588918430629
PDAC.PAMG20.ICGCarray	ICGCarray	AK5	-0.198910703344404
PDAC.PAMG20.ICGCarray	ICGCarray	AKAP1	1.36394014475693
PDAC.PAMG20.ICGCarray	ICGCarray	AKAP10	-0.565153618836538
PDAC.PAMG20.ICGCarray	ICGCarray	AKAP11	0.670482785196182
PDAC.PAMG20.ICGCarray	ICGCarray	AKAP12	-1.37435290318185
PDAC.PAMG20.ICGCarray	ICGCarray	AKAP13	-0.315550567616966
PDAC.PAMG20.ICGCarray	ICGCarray	AKAP2	-0.261216504026247
PDAC.PAMG20.ICGCarray	ICGCarray	AKAP7	0.627443000977998
PDAC.PAMG20.ICGCarray	ICGCarray	AKAP8L	-0.0597690147535479
PDAC.PAMG20.ICGCarray	ICGCarray	AKAP9	-0.330986072347693
PDAC.PAMG20.ICGCarray	ICGCarray	AKIRIN1	-0.207471947081245
PDAC.PAMG20.ICGCarray	ICGCarray	AKNA	1.20862920487144
PDAC.PAMG20.ICGCarray	ICGCarray	AKNAD1	0.394295122610398
PDAC.PAMG20.ICGCarray	ICGCarray	AKR1A1	0.651787763336559
PDAC.PAMG20.ICGCarray	ICGCarray	AKR1B1	-0.487702015501233
PDAC.PAMG20.ICGCarray	ICGCarray	AKR1B10	6.0335399747524
PDAC.PAMG20.ICGCarray	ICGCarray	AKR1B15	5.13007343507881
PDAC.PAMG20.ICGCarray	ICGCarray	AKR1C2	-1.48771876719128
PDAC.PAMG20.ICGCarray	ICGCarray	AKR1C3	1.72028126878766
PDAC.PAMG20.ICGCarray	ICGCarray	AKR1C4	1.48106114159953
PDAC.PAMG20.ICGCarray	ICGCarray	AKR1D1	0.422661260772505
PDAC.PAMG20.ICGCarray	ICGCarray	AKR1E2	0.207007902994772
PDAC.PAMG20.ICGCarray	ICGCarray	AKR7A3	4.71344597341472
