"","cell_ID","color_label","reannotated_cell_type"
"2544","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E05_S1013_comb","brown","Bcell"
"2545","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_A09_S969_comb","brown","Bcell"
"2546","Tcell__green__cy88_cd_45_pos_F11_S455_comb","turquoise","Tcell"
"2547","Bcell__yellowgreen__cy60_1_cd_45_pos_3_E01_S337_comb","brown","Bcell"
"2548","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_C11_S995_comb","brown","Bcell"
"2549","Bcell__yellowgreen__cy60_1_cd_45_pos_3_E12_S348_comb","brown","Bcell"
"2550","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_C01_S985_comb","brown","Bcell"
"2551","Macro__yellow__cy88_cd_45_pos_3_F01_S637_comb","yellow","Macro"
"2552","Tcell__green__cy88_cd_45_pos_3_C01_S601_comb","turquoise","Tcell"
"2553","Tcell__green__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_C10_S994_comb","turquoise","Tcell"
"2554","Bcell__yellowgreen__cy60_1_cd_45_pos_3_A04_S292_comb","brown","Bcell"
"2555","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_F09_S1029_comb","brown","Bcell"
"2556","Macro__yellow__cy88_cd_45_pos_C01_S409_comb","yellow","Macro"
"2557","Tcell__green__cy60_1_cd_45_pos_4_C03_S27_comb","turquoise","Tcell"
"2558","CAF__red__cy80_CD_90_pos_E04_S916_comb","green","CAF"
"2559","Tcell__green__cy88_cd_45_pos_3_F07_S643_comb","turquoise","Tcell"
"2560","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_C06_S990_comb","brown","Bcell"
"2561","Bcell__yellowgreen__cy60_1_cd_45_pos_4_D01_S37_comb","brown","Bcell"
"2562","Tcell__green__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_D01_S997_comb","turquoise","Tcell"
"2563","Tcell__green__cy60_1_cd_45_pos_4_C05_S29_comb","turquoise","Tcell"
"2564","Bcell__yellowgreen__cy60_1_cd_45_pos_3_A09_S297_comb","brown","Bcell"
"2565","Tcell__green__cy88_cd_45_pos_C03_S411_comb","turquoise","Tcell"
"2566","Bcell__yellowgreen__cy60_1_cd_45_pos_4_E10_S58_comb","brown","Bcell"
"2567","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_H09_S1053_comb","brown","Bcell"
"2568","CAF__red__cy80_CD_90_pos_E09_S921_comb","green","CAF"
"2569","Macro__yellow__cy88_cd_45_pos_G07_S463_comb","yellow","Macro"
"2570","Tcell__green__cy88_cd_45_pos_D11_S431_comb","turquoise","Tcell"
"2571","Tcell__green__cy60_1_cd_45_pos_3_A11_S299_comb","turquoise","Tcell"
"2572","CAF__red__cy80_CD_90_pos_D10_S910_comb","green","CAF"
"2573","Tcell__green__cy88_cd_45_pos_3_B07_S595_comb","turquoise","Tcell"
"2574","Tcell__green__cy88_cd_45_pos_3_B05_S593_comb","turquoise","Tcell"
"2575","malignant__turquoise__cy60_1_cd_45_neg_3_F06_S546_comb","blue","malignant"
"2576","Tcell__green__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_H12_S1056_comb","turquoise","Tcell"
"2577","Tcell__green__cy60_1_cd_45_pos_3_B11_S311_comb","turquoise","Tcell"
"2578","Tcell__green__cy60_1_cd_45_pos_3_C05_S317_comb","turquoise","Tcell"
"2579","CAF__red__cy80_CD_90_pos_C11_S899_comb","green","CAF"
"2580","Macro__yellow__cy88_cd_45_pos_D09_S429_comb","yellow","Macro"
"2581","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_F04_S1024_comb","brown","Bcell"
"2582","Bcell__yellowgreen__cy60_1_cd_45_pos_3_B12_S312_comb","brown","Bcell"
"2583","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E04_S1012_comb","brown","Bcell"
"2584","malignant__turquoise__cy60_1_cd_45_neg_3_C10_S514_comb","blue","malignant"
"2585","CAF__red__cy80_CD_90_pos_B04_S880_comb","green","CAF"
"2586","Tcell__green__cy60_1_cd_45_pos_3_D01_S325_comb","turquoise","Tcell"
"2587","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B10_S982_comb","brown","Bcell"
"2588","Bcell__yellowgreen__cy60_1_cd_45_pos_4_G02_S74_comb","brown","Bcell"
"2589","Tcell__green__cy88_cd_45_pos_B07_S403_comb","turquoise","Tcell"
"2590","Tcell__green__cy60_1_cd_45_pos_3_A02_S290_comb","turquoise","Tcell"
"2591","Tcell__green__cy88_cd_45_pos_C09_S417_comb","turquoise","Tcell"
"2592","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_D06_S1002_comb","brown","Bcell"
"2593","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_A05_S965_comb","brown","Bcell"
"2594","Tcell__green__cy88_cd_45_pos_C07_S415_comb","turquoise","Tcell"
"2595","Tcell__green__cy88_cd_45_pos_E01_S433_comb","turquoise","Tcell"
"2596","Tcell__green__cy60_1_cd_45_pos_4_E09_S57_comb","turquoise","Tcell"
"2597","Tcell__green__cy60_1_cd_45_pos_3_G04_S364_comb","turquoise","Tcell"
"2598","Tcell__green__cy60_1_cd_45_pos_4_C10_S34_comb","turquoise","Tcell"
"2599","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_C12_S996_comb","brown","Bcell"
"2600","Tcell__green__cy88_cd_45_pos_G02_S458_comb","turquoise","Tcell"
"2601","Tcell__green__cy60_1_cd_45_pos_4_E02_S50_comb","turquoise","Tcell"
"2602","Tcell__green__cy88_cd_45_pos_H10_S478_comb","turquoise","Tcell"
"2603","Bcell__yellowgreen__cy60_1_cd_45_pos_4_E06_S54_comb","brown","Bcell"
"2604","Tcell__green__cy60_1_cd_45_pos_3_H04_S376_comb","turquoise","Tcell"
"2605","Tcell__green__cy88_cd_45_pos_F07_S451_comb","turquoise","Tcell"
"2606","Bcell__yellowgreen__cy60_1_cd_45_pos_3_G02_S362_comb","brown","Bcell"
"2607","Tcell__green__cy88_cd_45_pos_H07_S475_comb","turquoise","Tcell"
"2608","Bcell__yellowgreen__cy60_1_cd_45_pos_4_E07_S55_comb","brown","Bcell"
"2609","CAF__red__cy80_CD_90_pos_F09_S933_comb","green","CAF"
"2610","Tcell__green__cy60_1_cd_45_pos_4_B11_S23_comb","turquoise","Tcell"
"2611","Tcell__green__cy60_1_cd_45_pos_3_C07_S319_comb","turquoise","Tcell"
"2612","Macro__yellow__cy88_cd_45_pos_E06_S438_comb","yellow","Macro"
"2613","Tcell__green__cy60_1_cd_45_pos_3_H12_S384_comb","turquoise","Tcell"
"2614","Bcell__yellowgreen__cy60_1_cd_45_pos_3_F03_S351_comb","brown","Bcell"
"2615","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_D02_S998_comb","brown","Bcell"
"2616","Tcell__green__cy60_1_cd_45_pos_4_D10_S46_comb","turquoise","Tcell"
"2617","Bcell__yellowgreen__cy60_1_cd_45_pos_3_H10_S382_comb","brown","Bcell"
"2618","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_H06_S1050_comb","brown","Bcell"
"2619","Tcell__green__cy88_cd_45_pos_H11_S479_comb","turquoise","Tcell"
"2620","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B01_S973_comb","brown","Bcell"
"2621","Bcell__yellowgreen__cy60_1_cd_45_pos_4_A12_S12_comb","brown","Bcell"
"2622","Bcell__yellowgreen__cy60_1_cd_45_pos_3_F05_S353_comb","brown","Bcell"
"2623","Tcell__green__cy60_1_cd_45_pos_3_B06_S306_comb","turquoise","Tcell"
"2624","Tcell__green__cy60_1_cd_45_pos_3_F08_S356_comb","turquoise","Tcell"
"2625","Bcell__yellowgreen__cy60_1_cd_45_pos_3_D05_S329_comb","brown","Bcell"
"2626","Bcell__yellowgreen__cy60_1_cd_45_pos_3_E08_S344_comb","brown","Bcell"
"2627","Tcell__green__cy60_1_cd_45_pos_3_C03_S315_comb","turquoise","Tcell"
"2628","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_A12_S972_comb","brown","Bcell"
"2629","Bcell__yellowgreen__cy60_1_cd_45_pos_3_C10_S322_comb","brown","Bcell"
"2630","Tcell__green__cy88_cd_45_pos_H06_S474_comb","turquoise","Tcell"
"2631","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_A10_S970_comb","brown","Bcell"
"2632","Bcell__yellowgreen__cy60_1_cd_45_pos_3_E05_S341_comb","brown","Bcell"
"2633","CAF__red__cy80_CD_90_pos_F07_S931_comb","green","CAF"
"2634","Bcell__yellowgreen__cy60_1_cd_45_pos_3_D03_S327_comb","brown","Bcell"
"2635","Tcell__green__cy60_1_cd_45_pos_3_E02_S338_comb","turquoise","Tcell"
"2636","CAF__red__cy80_CD_90_pos_C05_S893_comb","green","CAF"
"2637","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B05_S977_comb","brown","Bcell"
"2638","Tcell__green__cy60_1_cd_45_pos_4_D06_S42_comb","turquoise","Tcell"
"2639","Tcell__green__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_H01_S1045_comb","turquoise","Tcell"
"2640","Tcell__green__cy60_1_cd_45_pos_4_D07_S43_comb","turquoise","Tcell"
"2641","Tcell__green__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E07_S1015_comb","turquoise","Tcell"
"2642","Bcell__yellowgreen__cy60_1_cd_45_pos_4_C09_S33_comb","brown","Bcell"
"2643","CAF__red__cy80_CD_90_pos_B02_S878_comb","green","CAF"
"2644","Tcell__green__cy60_1_cd_45_pos_4_G07_S79_comb","turquoise","Tcell"
"2645","Bcell__yellowgreen__cy60_1_cd_45_pos_4_H06_S90_comb","brown","Bcell"
"2646","Tcell__green__cy88_cd_45_pos_3_F09_S645_comb","turquoise","Tcell"
"2647","malignant__turquoise__cy60_1_cd_45_neg_3_F09_S549_comb","blue","malignant"
"2648","Macro__yellow__cy60_1_cd_45_pos_3_E11_S347_comb","yellow","Macro"
"2649","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_H03_S1047_comb","brown","Bcell"
"2650","Bcell__yellowgreen__cy60_1_cd_45_pos_4_E03_S51_comb","brown","Bcell"
"2651","Bcell__yellowgreen__cy60_1_cd_45_pos_4_A03_S3_comb","brown","Bcell"
"2652","Tcell__green__cy88_cd_45_pos_3_C09_S609_comb","turquoise","Tcell"
"2653","Tcell__green__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E10_S1018_comb","turquoise","Tcell"
"2654","Tcell__green__cy88_cd_45_pos_3_B09_S597_comb","turquoise","Tcell"
"2655","Tcell__green__cy60_1_cd_45_pos_4_H03_S87_comb","turquoise","Tcell"
"2656","malignant__turquoise__cy60_1_cd_45_neg_1_D11_S239_comb","blue","malignant"
"2657","CAF__red__cy80_CD_90_pos_G06_S942_comb","green","CAF"
"2658","Tcell__green__cy88_cd_45_pos_E07_S439_comb","turquoise","Tcell"
"2659","Bcell__yellowgreen__cy60_1_cd_45_pos_3_F07_S355_comb","brown","Bcell"
"2660","Bcell__yellowgreen__cy60_1_cd_45_pos_4_D08_S44_comb","brown","Bcell"
"2661","Tcell__green__cy60_1_cd_45_pos_4_C01_S25_comb","turquoise","Tcell"
"2662","Tcell__green__cy60_1_cd_45_pos_3_B07_S307_comb","turquoise","Tcell"
"2663","Tcell__green__cy88_cd_45_pos_3_D03_S615_comb","turquoise","Tcell"
"2664","Tcell__green__cy88_cd_45_pos_F09_S453_comb","turquoise","Tcell"
"2665","Tcell__green__cy60_1_cd_45_pos_3_B05_S305_comb","turquoise","Tcell"
"2666","Tcell__green__cy60_1_cd_45_pos_4_B12_S24_comb","turquoise","Tcell"
"2667","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_G05_S1037_comb","brown","Bcell"
"2668","Bcell__yellowgreen__cy60_1_cd_45_pos_3_A06_S294_comb","brown","Bcell"
"2669","Tcell__green__cy88_cd_45_pos_C11_S419_comb","turquoise","Tcell"
"2670","Bcell__yellowgreen__cy60_1_cd_45_pos_3_G07_S367_comb","brown","Bcell"
"2671","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_H02_S1046_comb","brown","Bcell"
"2672","Bcell__yellowgreen__cy60_1_cd_45_pos_3_H06_S378_comb","brown","Bcell"
"2673","Tcell__green__cy60_1_cd_45_pos_4_D11_S47_comb","turquoise","Tcell"
"2674","Tcell__green__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_D07_S1003_comb","turquoise","Tcell"
"2675","Bcell__yellowgreen__cy60_1_cd_45_pos_4_H08_S92_comb","brown","Bcell"
"2676","Tcell__green__cy60_1_cd_45_pos_3_H01_S373_comb","turquoise","Tcell"
"2677","Tcell__green__cy60_1_cd_45_pos_4_E04_S52_comb","turquoise","Tcell"
"2678","Tcell__green__cy88_cd_45_pos_E11_S443_comb","turquoise","Tcell"
"2679","CAF__red__cy80_CD_90_pos_D03_S903_comb","green","CAF"
"2680","Tcell__green__cy60_1_cd_45_pos_3_F01_S349_comb","turquoise","Tcell"
"2681","Tcell__green__cy88_cd_45_pos_B09_S405_comb","turquoise","Tcell"
"2682","Tcell__green__cy88_cd_45_pos_3_D09_S621_comb","turquoise","Tcell"
"2683","Tcell__green__cy88_cd_45_pos_F03_S447_comb","turquoise","Tcell"
"2684","Bcell__yellowgreen__cy60_1_cd_45_pos_3_D04_S328_comb","brown","Bcell"
"2685","Tcell__green__cy60_1_cd_45_pos_4_H02_S86_comb","turquoise","Tcell"
"2686","CAF__red__cy80_CD_90_pos_B06_S882_comb","green","CAF"
"2687","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B03_S975_comb","brown","Bcell"
"2688","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_C04_S988_comb","brown","Bcell"
"2689","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B02_S974_comb","brown","Bcell"
"2690","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_F05_S1025_comb","brown","Bcell"
"2691","Bcell__yellowgreen__cy60_1_cd_45_pos_3_G08_S368_comb","brown","Bcell"
"2692","Tcell__green__cy60_1_cd_45_pos_3_E09_S345_comb","turquoise","Tcell"
"2693","Macro__yellow__cy60_1_cd_45_pos_4_C08_S32_comb","yellow","Macro"
"2694","Tcell__green__cy88_cd_45_pos_F04_S448_comb","turquoise","Tcell"
"2695","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B04_S976_comb","brown","Bcell"
"2696","Bcell__yellowgreen__cy60_1_cd_45_pos_4_G11_S83_comb","brown","Bcell"
"2697","Tcell__green__cy60_1_cd_45_pos_3_G03_S363_comb","turquoise","Tcell"
"2698","Tcell__green__cy60_1_cd_45_pos_4_A01_S1_comb","turquoise","Tcell"
"2699","Bcell__yellowgreen__cy60_1_cd_45_pos_4_G09_S81_comb","brown","Bcell"
"2700","Tcell__green__cy60_1_cd_45_pos_4_H07_S91_comb","turquoise","Tcell"
"2701","CAF__red__cy80_CD_90_pos_E05_S917_comb","green","CAF"
"2702","Tcell__green__cy88_cd_45_pos_3_C07_S607_comb","turquoise","Tcell"
"2703","malignant__turquoise__cy60_1_cd_45_neg_1_C08_S224_comb","blue","malignant"
"2704","Tcell__green__cy88_cd_45_pos_E03_S435_comb","turquoise","Tcell"
"2705","Bcell__yellowgreen__cy60_1_cd_45_pos_3_D02_S326_comb","brown","Bcell"
"2706","Tcell__green__cy88_cd_45_pos_3_D11_S623_comb","turquoise","Tcell"
"2707","Tcell__green__cy60_1_cd_45_pos_4_A09_S9_comb","turquoise","Tcell"
"2708","Tcell__green__cy60_1_cd_45_pos_4_D09_S45_comb","turquoise","Tcell"
"2709","Tcell__green__cy88_cd_45_pos_E09_S441_comb","turquoise","Tcell"
"2710","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E02_S1010_comb","brown","Bcell"
"2711","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_A08_S968_comb","brown","Bcell"
"2712","Tcell__green__cy60_1_cd_45_pos_3_F06_S354_comb","turquoise","Tcell"
"2713","Bcell__yellowgreen__cy60_1_cd_45_pos_4_H12_S96_comb","brown","Bcell"
"2714","Bcell__yellowgreen__cy60_1_cd_45_pos_4_A04_S4_comb","brown","Bcell"
"2715","Tcell__green__cy60_1_cd_45_pos_3_H02_S374_comb","turquoise","Tcell"
"2716","Bcell__yellowgreen__cy60_1_cd_45_pos_3_G10_S370_comb","brown","Bcell"
"2717","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_D05_S1001_comb","brown","Bcell"
"2718","Tcell__green__cy60_1_cd_45_pos_3_C11_S323_comb","turquoise","Tcell"
"2719","Tcell__green__cy60_1_cd_45_pos_3_F02_S350_comb","turquoise","Tcell"
"2720","Tcell__green__cy60_1_cd_45_pos_4_G08_S80_comb","turquoise","Tcell"
"2721","Tcell__green__cy88_cd_45_pos_3_F04_S640_comb","turquoise","Tcell"
"2722","Bcell__yellowgreen__cy60_1_cd_45_pos_4_B02_S14_comb","brown","Bcell"
"2723","Tcell__green__cy60_1_cd_45_pos_4_H09_S93_comb","turquoise","Tcell"
"2724","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_H07_S1051_comb","brown","Bcell"
"2725","Tcell__green__cy60_1_cd_45_pos_3_D11_S335_comb","turquoise","Tcell"
"2726","Tcell__green__cy60_1_cd_45_pos_3_C08_S320_comb","turquoise","Tcell"
"2727","Bcell__yellowgreen__cy60_1_cd_45_pos_3_E06_S342_comb","brown","Bcell"
"2728","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B12_S984_comb","brown","Bcell"
"2729","malignant__turquoise__cy60_1_cd_45_neg_3_H06_S570_comb","blue","malignant"
"2730","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E03_S1011_comb","brown","Bcell"
"2731","Tcell__green__cy88_cd_45_pos_C02_S410_comb","turquoise","Tcell"
"2732","Bcell__yellowgreen__cy60_1_cd_45_pos_3_E07_S343_comb","brown","Bcell"
"2733","Bcell__yellowgreen__cy60_1_cd_45_pos_3_A08_S296_comb","brown","Bcell"
"2734","Tcell__green__cy60_1_cd_45_pos_3_G11_S371_comb","turquoise","Tcell"
"2735","Macro__yellow__cy60_1_cd_45_pos_4_E01_S49_comb","yellow","Macro"
"2736","Tcell__green__cy60_1_cd_45_pos_3_F11_S359_comb","turquoise","Tcell"
"2737","Tcell__green__cy88_cd_45_pos_3_B11_S599_comb","turquoise","Tcell"
"2738","Tcell__green__cy88_cd_45_pos_G11_S467_comb","turquoise","Tcell"
"2739","malignant__turquoise__cy60_1_cd_45_neg_3_G10_S562_comb","blue","malignant"
"2740","Tcell__green__cy60_1_cd_45_pos_4_B09_S21_comb","turquoise","Tcell"
"2741","Tcell__green__cy60_1_cd_45_pos_3_D06_S330_comb","turquoise","Tcell"
"2742","malignant__turquoise__cy60_1_cd_45_neg_1_D07_S235_comb","blue","malignant"
"2743","Tcell__green__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_D12_S1008_comb","turquoise","Tcell"
"2744","Tcell__green__cy88_cd_45_pos_3_H08_S668_comb","turquoise","Tcell"
"2745","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_G04_S1036_comb","brown","Bcell"
"2746","Tcell__green__cy88_cd_45_pos_D02_S422_comb","turquoise","Tcell"
"2747","Tcell__green__cy88_cd_45_pos_3_B03_S591_comb","turquoise","Tcell"
"2748","Tcell__green__cy60_1_cd_45_pos_4_C04_S28_comb","turquoise","Tcell"
"2749","Tcell__green__cy60_1_cd_45_pos_3_H05_S377_comb","turquoise","Tcell"
"2750","Bcell__yellowgreen__cy60_1_cd_45_pos_4_B03_S15_comb","brown","Bcell"
"2751","Tcell__green__cy60_1_cd_45_pos_3_G05_S365_comb","turquoise","Tcell"
"2752","CAF__red__cy80_CD_90_pos_C02_S890_comb","green","CAF"
"2753","Bcell__yellowgreen__cy60_1_cd_45_pos_4_D02_S38_comb","brown","Bcell"
"2754","Tcell__green__cy60_1_cd_45_pos_3_B10_S310_comb","turquoise","Tcell"
"2755","Tcell__green__cy88_cd_45_pos_C05_S413_comb","turquoise","Tcell"
"2756","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E11_S1019_comb","brown","Bcell"
"2757","Tcell__green__cy60_1_cd_45_pos_3_A01_S289_comb","turquoise","Tcell"
"2758","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_F03_S1023_comb","brown","Bcell"
"2759","Tcell__green__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_F10_S1030_comb","turquoise","Tcell"
"2760","Macro__yellow__cy88_cd_45_pos_3_F02_S638_comb","yellow","Macro"
"2761","Tcell__green__cy88_cd_45_pos_B01_S397_comb","turquoise","Tcell"
"2762","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_F02_S1022_comb","brown","Bcell"
"2763","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_D10_S1006_comb","brown","Bcell"
"2764","Macro__yellow__cy60_1_cd_45_pos_3_G12_S372_comb","yellow","Macro"
"2765","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_H05_S1049_comb","brown","Bcell"
"2766","Tcell__green__cy60_1_cd_45_pos_3_H08_S380_comb","turquoise","Tcell"
"2767","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E08_S1016_comb","brown","Bcell"
"2768","Bcell__yellowgreen__cy60_1_cd_45_pos_3_F10_S358_comb","brown","Bcell"
"2769","CAF__red__cy80_CD_90_pos_A02_S866_comb","green","CAF"
"2770","Tcell__green__cy88_cd_45_pos_G01_S457_comb","turquoise","Tcell"
"2771","Tcell__green__cy60_1_cd_45_pos_3_C01_S313_comb","turquoise","Tcell"
"2772","Bcell__yellowgreen__cy60_1_cd_45_pos_4_H01_S85_comb","brown","Bcell"
"2773","malignant__turquoise__cy60_1_cd_45_neg_1_B11_S215_comb","blue","malignant"
"2774","Bcell__yellowgreen__cy60_1_cd_45_pos_3_G06_S366_comb","brown","Bcell"
"2775","Tcell__green__cy60_1_cd_45_pos_3_B04_S304_comb","turquoise","Tcell"
"2776","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B06_S978_comb","brown","Bcell"
"2777","Bcell__yellowgreen__cy60_1_cd_45_pos_3_H07_S379_comb","brown","Bcell"
"2778","Tcell__green__cy60_1_cd_45_pos_4_C06_S30_comb","turquoise","Tcell"
"2779","Bcell__yellowgreen__cy60_1_cd_45_pos_3_E04_S340_comb","brown","Bcell"
"2780","Tcell__green__cy60_1_cd_45_pos_3_B08_S308_comb","turquoise","Tcell"
"2781","Tcell__green__cy60_1_cd_45_pos_4_B07_S19_comb","turquoise","Tcell"
"2782","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_B07_S979_comb","brown","Bcell"
"2783","Tcell__green__cy60_1_cd_45_pos_4_G10_S82_comb","turquoise","Tcell"
"2784","CAF__red__cy80_CD_90_pos_H08_S956_comb","green","CAF"
"2785","Bcell__yellowgreen__cy60_1_cd_45_pos_HC_pos_HLDAR_pos_A04_S964_comb","brown","Bcell"
"2786","Bcell__yellowgreen__cy60_1_cd_45_pos_4_A11_S11_comb","brown","Bcell"
"2787","malignant__turquoise__CY88_5_B10_S694_comb","blue","malignant"
"2788","malignant__turquoise__CY88_3_D02_S614_comb","blue","malignant"
"2789","malignant__turquoise__CY88_5_B06_S690_comb","blue","malignant"
"2790","malignant__turquoise__CY88_3_F01_S637_comb","blue","malignant"
"2791","malignant__turquoise__CY88_3_C01_S601_comb","blue","malignant"
"2792","malignant__turquoise__CY88_5_C12_S708_comb","blue","malignant"
"2793","malignant__turquoise__CY88_5_G04_S748_comb","blue","malignant"
"2794","malignant__turquoise__CY88_3_F05_S641_comb","green","CAF"
"2795","malignant__turquoise__CY88_3_H11_S671_comb","blue","malignant"
"2796","malignant__turquoise__CY88_3_C10_S610_comb","blue","malignant"
"2797","malignant__turquoise__CY88_5_D11_S719_comb","blue","malignant"
"2798","malignant__turquoise__CY88_5_H03_S759_comb","blue","malignant"
"2799","malignant__turquoise__CY88_5_E04_S724_comb","blue","malignant"
"2800","malignant__turquoise__CY88_3_D07_S619_comb","blue","malignant"
"2801","malignant__turquoise__CY88_3_G09_S657_comb","blue","malignant"
"2802","malignant__turquoise__CY88_5_H08_S764_comb","blue","malignant"
"2803","malignant__turquoise__CY88_3_B04_S592_comb","blue","malignant"
"2804","malignant__turquoise__CY88_3_A10_S586_comb","blue","malignant"
