"","DE_fc_tumor_over_normal","DE_ml_normal_vs_tumor","DE_p_normal_vs_tumor","p_adjusted_bonferroni","p_adjusted_BH","p_adjusted_BY","gene_symbol"
"LOC348840",-0.00970891768292681,0.270313833841463,0.609437996517808,1,0.653889432770485,1,"LOC348840"
"IL15",-0.918110221883469,6.27118879149729,1.77860554972865e-08,0.000356610412720594,4.51920431783796e-08,4.73758358434223e-07,"IL15"
"OTOR",-0.0368681063685637,0.0770805809620596,0.152334234790328,1,0.188038010684361,1,"OTOR"
"FAM106C",-0.652844698509485,1.55265082147696,3.72786491618672e-05,0.747436915695437,7.0070021158286e-05,0.000734559800015467,"FAM106C"
"FAM106A",-0.297943284214092,1.09789421155149,0.0221687633604205,1,0.0311830858268858,0.326899306011608,"FAM106A"
"CCDC38",0.0135521341463415,0.0726614329268293,0.857084080257025,1,0.87755976843647,1,"CCDC38"
"CCDC39",-0.197333434959349,3.19496255081301,0.143553269317797,1,0.178042994545455,1,"CCDC39"
"ACACA",0.807356648035229,10.2163636898713,4.26900403541756e-13,8.5593530910122e-09,1.72152659249277e-12,1.80471506729845e-11,"ACACA"
"ACACB",-2.07351170392954,9.18791487974255,1.75345387363872e-23,3.51567501664564e-19,9.0377249785235e-22,9.47445047550689e-21,"ACACB"
"SLFN14",-0.227326109417344,0.62005645748645,0.0051732814406378,1,0.00782824851960664,0.082065290861606,"SLFN14"
"CCDC33",0.452446824186992,0.786338046239837,0.033168535496808,1,0.0455624237264319,0.477641141068073,"CCDC33"
"CCDC30",0.0527205538617883,4.34754076473577,0.780899301338178,1,0.808939878711694,1,"CCDC30"
"SIN3B",0.23277107892954,9.44451480775745,0.000328972827761567,1,0.000564911373468603,0.00592209305295021,"SIN3B"
"CCDC36",-0.636733646680217,2.26402342056233,0.000111829289076116,1,0.000201802672943658,0.00211554283314998,"CCDC36"
"CCDC37",0.0569268546747967,0.140429280995935,0.387667622350689,1,0.43958465264853,1,"CCDC37"
"CCDC34",1.05055969681572,8.37338716548103,1.62750295275406e-19,3.26314342027189e-15,1.75437818294188e-18,1.83915412884229e-17,"CCDC34"
"FOXD1",1.91838860094851,3.25297722730352,4.5532404490554e-05,0.912924710035607,8.49706543220037e-05,0.000890766490635966,"FOXD1"
"PLA2G2A",-2.27267390752033,10.7088484120935,3.82493418145428e-05,0.766899303381582,7.18406841575253e-05,0.00075312205869779,"PLA2G2A"
"APPL1",-0.226521341463414,10.1065856707317,0.00986456381157908,1,0.0144664370303239,0.15165491484477,"APPL1"
"APPL2",-1.8250668953252,10.9550324059959,1.82753764543838e-22,3.66421297910395e-18,4.89872009625014e-21,5.13543851528825e-20,"APPL2"
"ZDHHC2",-1.20994270833333,8.77992864583333,9.84336791490992e-11,1.97359526693944e-06,3.10704544543362e-10,3.2571856598716e-09,"ZDHHC2"
"PLA2G2E",0.0232548611111111,0.0116274305555556,0.204851022003225,1,0.246741739226521,1,"PLA2G2E"
"PLA2G2D",-2.46326675982385,5.02699344935637,8.52960147965791e-10,1.71018509667141e-05,2.44871863784566e-09,2.56704685281424e-08,"PLA2G2D"
"PLA2G2F",0.368264574864499,1.88733472645664,0.718601506581886,1,0.752452486263152,1,"PLA2G2F"
"SLC26A10",-0.202739752710027,2.33977890413279,0.316327283913137,1,0.366314083542705,1,"SLC26A10"
"MEMO1",0.629648975271001,8.58801960958672,3.81281607690277e-16,7.64469623419004e-12,2.22358820075336e-15,2.33103754938568e-14,"MEMO1"
"PTTG3P",1.22806691226287,2.05576272442412,3.00278168129092e-15,6.02057727098829e-11,1.56425925069753e-14,1.63984817382753e-13,"PTTG3P"
"ZMAT1",-0.567218318089431,5.69276645071138,0.00935050701550811,1,0.0137517542478499,0.144162734407394,"ZMAT1"
"SLC26A11",-0.103949085365853,7.40006204268293,0.509361621021316,1,0.560213960585704,1,"SLC26A11"
"KRTAP21-1",0.00161111111111111,0.000805555555555556,0.712794877990419,1,0.747152723949597,1,"KRTAP21-1"
"UNC80",-1.90488739837398,1.75252703252033,6.97142349115965e-20,1.39777040997751e-15,8.11738273822097e-19,8.50963499406834e-18,"UNC80"
"HBBP1",-0.0908379319105691,0.102305424288618,0.0135400346596636,1,0.0195744246107329,0.205203098126615,"HBBP1"
"MPP4",0.664644884823848,0.523995613143631,3.93808243644238e-11,7.89585528506696e-07,1.29270715210658e-10,1.35517399799968e-09,"MPP4"
"CAPN14",0.812595274390244,1.57325861280488,0.00160243401044891,1,0.00256394556775202,0.0268784183644527,"CAPN14"
"CAPN13",-2.58683805047426,7.31393951134824,1.00746286623391e-15,2.01996304679899e-11,5.53869768795993e-15,5.80634142641879e-14,"CAPN13"
"CAPN12",1.14594449525745,7.50185761348238,8.8650738844628e-12,1.77744731383479e-07,3.09067521098034e-11,3.24002437470651e-10,"CAPN12"
"CAPN11",-0.66638939701897,2.12295164295393,0.00808931691551281,1,0.0119848373720559,0.125639747180156,"CAPN11"
"CAPN10",0.716742538956639,8.50642004996612,1.16973794514967e-17,2.3453245800251e-13,8.72841302577259e-17,9.15019179483396e-16,"CAPN10"
"FAM128B",-0.0131054115853662,10.6991058307927,0.914055452123843,1,0.926485608163543,1,"FAM128B"
"ZDHHC9",1.19829296239837,10.9166733104675,3.7786303846587e-21,7.57615392124069e-17,6.27684666217125e-20,6.58015960702622e-19,"ZDHHC9"
"FAM128A",0.696302151084012,9.15723156334688,3.06437145770886e-12,6.14406477270627e-08,1.12158904211506e-11,1.17578703253773e-10,"FAM128A"
"RACGAP1P",0.743971375338753,1.9132295901084,2.37585832828689e-07,0.00476359594821522,5.4807178419088e-07,5.74555984905343e-06,"RACGAP1P"
"DEM1",0.0841807334010847,6.80013914718835,0.0110241050126727,1,0.0160915828911885,0.16869168461905,"DEM1"
"SLC16A8",0.234940574186992,1.65598492123984,0.269230813868257,1,0.316825790471802,1,"SLC16A8"
"SLC35D1",-1.26881768292683,10.8916838414634,3.88678260164428e-20,7.79299911629678e-16,4.84646226442689e-19,5.08065545420338e-18,"SLC35D1"
"MLNR",-0.195924339430894,0.240547586382114,0.00468531031354192,1,0.00713128913584723,0.074758908801342,"MLNR"
"COX7B",-0.436864447831978,11.4469287516938,4.28848837795398e-06,0.0859841919779772,8.80354171987071e-06,9.22895089551623e-05,"COX7B"
"COX7C",-0.523615650406503,12.1876994918699,4.3857386552663e-11,8.79340600380893e-07,1.43168446822028e-10,1.50086704595889e-09,"COX7C"
"C20orf196",0.65683571307588,6.51253249068428,3.64736000390689e-07,0.0073129568078333,8.26418049815752e-07,8.66352638927446e-06,"C20orf196"
"SARS2",0.554631927506774,8.72072084180217,6.68720575696135e-12,1.34078475427075e-07,2.36181265837848e-11,2.47594135884935e-10,"SARS2"
"HS3ST6",-2.87060567411924,1.86123130928184,5.10366554151149e-22,1.02328494107305e-17,1.15364705870694e-20,1.20939417274885e-19,"HS3ST6"
"HS3ST5",-1.17587840447154,1.82164128556911,1.08969284046889e-09,2.18483414514012e-05,3.09773733891978e-09,3.24742776234809e-08,"HS3ST5"
"HS3ST4",0.529023755081301,0.771370414126016,0.0506148626090554,1,0.0677184035307327,0.709907263229353,"HS3ST4"
"CYFIP1",-0.411013685636856,11.7761346205962,2.43603336231549e-09,4.88424689144256e-05,6.68257216648874e-09,7.00549078344958e-08,"CYFIP1"
"HS3ST2",-0.250100685975609,3.4267472179878,0.520676460187069,1,0.569472126704709,1,"HS3ST2"
"HS3ST1",0.429621866531165,7.50721337228997,0.000382516112448041,1,0.00065277453864867,0.00684318238582767,"HS3ST1"
"CYFIP2",-0.259014608739838,9.75130001270325,0.164571670128025,1,0.202086108896797,1,"CYFIP2"
"HYI",-0.914321510840107,8.33953436653116,7.74812390609091e-18,1.55349884317123e-13,5.95449707224223e-17,6.24223327790689e-16,"HYI"
"DYTN",-0.0547424288617886,0.0382482977642276,0.00694140499825953,1,0.0103660934168854,0.108670090023921,"DYTN"
"LOC151658",0.00932721036585366,0.0310270198170732,0.347333241772934,1,0.398788762133862,1,"LOC151658"
"MPRIP",-0.198997772696476,10.7061596502371,0.00560448688873764,1,0.00845459048372505,0.0886313746203763,"MPRIP"
"SH2D5",1.74101486280488,1.57322694359756,6.16254685633562e-15,1.23559064469529e-10,3.07820290158269e-14,3.22694937209423e-13,"SH2D5"
"PARP15",-0.717818250338753,3.9009469723916,0.000667240705720144,1,0.00111345619223378,0.0116726118298954,"PARP15"
"GUSBP1",0.131894139566396,5.92403487466125,0.0603004111709357,1,0.0799512791943698,0.838147251637473,"GUSBP1"
"GUSBP3",-0.338867962398374,4.77053918953252,0.00150061527638317,1,0.00240852836146994,0.0252491448166735,"GUSBP3"
"KGFLP1",0.309735552168022,0.604628751693767,0.109197685512748,1,0.138596796513933,1,"KGFLP1"
"TRIM24",0.67588318089431,9.40838549288618,1.50024940659713e-13,3.00800006022725e-09,6.36215779743943e-13,6.66959318992771e-12,"TRIM24"
"C11orf95",0.799226541327913,8.40486936822493,2.74127674452856e-09,5.49625987277976e-05,7.48401398798987e-09,7.84566028018203e-08,"C11orf95"
"C11orf94",0.0200289634146341,0.0445730182926829,0.30054313530618,1,0.349874578348076,1,"C11orf94"
"C11orf93",-0.995247781165312,6.3533370850271,5.76649916384072e-05,1,0.000106777159433881,0.00111936899095251,"C11orf93"
"C11orf92",-1.27950789295393,6.66961922425474,7.43597081531688e-07,0.0149091214847103,1.63800499722153e-06,1.71715749944668e-05,"C11orf92"
"C11orf90",-0.714310780826558,2.3310494876355,0.000236512516459839,1,0.000411924596509709,0.00431829824269779,"C11orf90"
"THUMPD1",0.077408189363144,10.0414455580962,0.0995686928127436,1,0.127164442209796,1,"THUMPD1"
"WDR35",0.995274627371273,7.50694463075881,2.46189782999371e-12,4.93610514913738e-08,9.08708606247678e-12,9.52619681061268e-11,"WDR35"
"MED22",0.0693880335365868,9.50244035823171,0.0792810782949463,1,0.103260109584241,1,"MED22"
"KYNU",0.430175211720868,5.48312663025068,0.0158621589753302,1,0.0227282417962817,0.238265273402242,"KYNU"
"CHORDC1",0.908253658536584,8.70627317073171,1.00615846017042e-16,2.01734771264169e-12,6.43081833803534e-16,6.74157157973746e-15,"CHORDC1"
"PXDNL",-0.358101973238482,2.15241730606369,0.0544013069296375,1,0.0724989168454126,0.760022460090361,"PXDNL"
"LHPP",-0.730274525745257,8.72792615176152,4.52511108565622e-13,9.07284772674072e-09,1.81929972463219e-12,1.9072128419587e-11,"LHPP"
"MLLT6",0.394366107723577,11.9320440294715,5.511630495945e-08,0.00110508191443697,1.34242215067659e-07,1.40729134976253e-06,"MLLT6"
"LOC284749",-1.53796437161247,2.35675683858401,1.68808747112883e-12,3.38461537961331e-08,6.36205898423554e-12,6.66948960182242e-11,"LOC284749"
"UVRAG",-0.0602788617886176,8.78717276422764,0.654519439896474,1,0.696814887162126,1,"UVRAG"
"MLLT1",0.409995426829267,10.4624147865854,2.1044946232125e-10,4.21951171954106e-06,6.4126317926156e-10,6.72250621491287e-09,"MLLT1"
"MLLT3",0.0652548272357727,9.39303716971545,0.266262090774627,1,0.3135347703816,1,"MLLT3"
"NUP188",0.827033036924119,10.3564018843157,1.51700381434486e-18,3.04159264776144e-14,1.34111674166836e-17,1.40592286012292e-16,"NUP188"
"PARP12",-0.587976134823847,10.1296387618564,7.95460666376187e-08,0.00159489863608425,1.91281198644519e-07,2.00524385037125e-06,"PARP12"
"KRT14",-1.42643196985095,1.9072913321477,3.62629519301725e-10,7.27072186199958e-06,1.07602809856439e-09,1.12802447013249e-08,"KRT14"
"COPG2",0.591933655149051,8.4202741446477,1.40514552494025e-12,2.8173167775052e-08,5.35079942909842e-12,5.60936345328421e-11,"COPG2"
"GLT8D2",-0.61769470697832,7.07172825626694,0.00334465527327504,1,0.00516802853184067,0.0541776060870247,"GLT8D2"
"GLT8D1",0.272089303861788,9.43312513973577,6.32377773022052e-08,0.00126791743490921,1.5309314596827e-07,1.60490990051447e-06,"GLT8D1"
"MRPS34",0.361930165989159,10.5174772781165,1.04832597204885e-07,0.00210189357395794,2.4936452413785e-07,2.61414442230392e-06,"MRPS34"
"OR2T10",0.135590675813008,0.128280703760163,0.418880106015776,1,0.470717751687945,1,"OR2T10"
"OR2T11",0.0472458333333333,0.0236229166666667,0.111376320408946,1,0.140960435816145,1,"OR2T11"
"OR2T12",-0.010195977303523,0.0105434747628726,0.279315961552487,1,0.327406315646148,1,"OR2T12"
"LOC100216001",-1.82637067242547,3.24076832232385,2.93530349948526e-12,5.88528351646795e-08,1.07592020410749e-11,1.12791136194532e-10,"LOC100216001"
"MTO1",0.0178599762872622,8.58375681741192,0.600397063339885,1,0.645086802031252,1,"MTO1"
"OR2C1",-0.369988524728997,0.495400859586721,7.02122885513657e-07,0.0140775638545488,1.54885728403002e-06,1.62370194557169e-05,"OR2C1"
"KERA",-0.142868707655827,1.37245345105014,0.585328569894934,1,0.633274218993817,1,"KERA"
"RUNDC2A",-0.634433765243902,4.58450750762195,9.76652602923905e-06,0.195818846886243,1.94380431691724e-05,0.000203773380784128,"RUNDC2A"
"ZNHIT2",0.12856739498645,6.42447394139566,1.74592022658242e-05,0.350057005429775,3.38732707145671e-05,0.000355101119575155,"ZNHIT2"
"RPS15AP10",0.148312847222222,1.79095642361111,0.219617446228562,1,0.263158026192936,1,"RPS15AP10"
"REG1A",3.2444043445122,6.5849509527439,2.68627862797544e-05,0.538598864909075,5.12213242621921e-05,0.00053696466883561,"REG1A"
"REG1B",2.35380507283198,3.58754156080623,5.35634114960493e-05,1,9.94302750204415e-05,0.00104234994833966,"REG1B"
"ZNF284",-0.0238225948509481,4.7303960196477,0.526974197247553,1,0.575763470475043,1,"ZNF284"
"MRGPRD",-0.535359366531165,0.354717877710027,1.97603666081563e-10,3.96195350493534e-06,6.04324817714359e-10,6.33527305838624e-09,"MRGPRD"
"MRGPRE",-1.04452017276423,0.884449669715447,1.58602694886988e-14,3.1799840324841e-10,7.55161252074116e-14,7.91652534326937e-13,"MRGPRE"
"MRGPRF",-2.30591432926829,8.13886966463415,2.08781140076043e-14,4.18606185852467e-10,9.78737867319305e-14,1.02603293134673e-12,"MRGPRF"
"GTPBP5",0.932679073509485,9.09896636602303,2.08633378547746e-19,4.18309923988231e-15,2.18782854779847e-18,2.29354990047541e-17,"GTPBP5"
"GTPBP4",1.23748875338753,9.92758340108401,6.71326697072877e-24,1.34601002763112e-19,4.67364592927472e-22,4.89948820108949e-21,"GTPBP4"
"GTPBP1",-0.336603412940379,10.6879812203591,4.82466066500855e-08,0.000967344463334213,1.18127300443792e-07,1.23835507333935e-06,"GTPBP1"
"DMXL2",-0.633092386517616,9.04656112381436,5.13638124943398e-10,1.02984444051151e-05,1.5025451422695e-09,1.57515188517847e-08,"DMXL2"
"GTPBP3",0.990797806571816,8.29543061060298,1.16147308540623e-21,2.3287535362395e-17,2.26317582003352e-20,2.3725381415374e-19,"GTPBP3"
"GTPBP2",-0.179401515921409,10.1352358274051,0.0234257939234782,1,0.0328567448874248,0.344444650575246,"GTPBP2"
"GTPBP8",-0.00268063177506761,7.38468163533198,0.702695160708129,1,0.742701075749721,1,"GTPBP8"
"PCDHA2",-0.568612813346884,1.610383837229,6.79158303187283e-05,1,0.000124996548365201,0.00131036694512127,"PCDHA2"
"PCDHA3",-1.70784448678862,3.09208995172764,1.12827367700669e-13,2.26218872239842e-09,4.85448223690648e-13,5.08906297183125e-12,"PCDHA3"
"HES3",0.00546527777777778,0.00273263888888889,0.597576157559856,1,0.642468870131113,1,"HES3"
"BPNT1",-0.833740777439026,10.2232735137195,1.44304803147493e-14,2.89331130310723e-10,6.89547336084171e-14,7.22867989651363e-13,"BPNT1"
"PCDHA7",-0.71467841294038,2.41554372035908,0.000315308660522267,1,0.000542469421955676,0.00568682902501373,"PCDHA7"
"MLKL",0.679262948848239,8.68850220613144,2.18521617611335e-12,4.38135843310727e-08,8.1197444427998e-12,8.51211082212496e-11,"MLKL"
"PCDHA5",-0.608134891598916,1.69148133468835,0.000447939567785051,1,0.000759894097139374,0.00796614082314466,"PCDHA5"
"EIF4A1",0.553950821476965,13.2536388253726,5.2590169089141e-12,1.05443289023728e-07,1.87822032461218e-11,1.96898063283795e-10,"EIF4A1"
"PCDHA8",-0.0508753218157182,0.67715502201897,0.375090054816064,1,0.426940425720243,1,"PCDHA8"
"PARP10",0.298480758807589,10.2027818428184,0.000138079347465848,1,0.000246592866374524,0.00258508851025073,"PARP10"
"C1orf141",-0.0705531504065041,0.190030741869919,0.0922958481810068,1,0.118608624280809,1,"C1orf141"
"GLT25D2",-0.882694749322493,4.5526404302168,0.000139558176023418,1,0.000249188835093911,0.00261230263452011,"GLT25D2"
"MYOZ3",-1.21380237974255,3.01818417598238,1.23146967950118e-11,2.46909670739987e-07,4.22790532089019e-11,4.43220829059243e-10,"MYOZ3"
"BCL9",0.438648780487805,9.3928756097561,2.67939388864504e-08,0.00053721847467333,6.69514549692585e-08,7.01867168869084e-07,"BCL9"
"BCL8",-0.335095155826558,0.751457300135501,0.000302301334935572,1,0.000521388538964148,0.00546583338467525,"BCL8"
"LOC360030",0.00387048611111111,0.00193524305555556,0.597576157559856,1,0.642468870131113,1,"LOC360030"
"BCL6",-0.207782706639566,8.33682815887534,0.10472210023098,1,0.133312970312066,1,"BCL6"
"OR7G2",0.00411145833333333,0.00205572916666667,0.597576157559856,1,0.642468870131113,1,"OR7G2"
"OR7G3",0.001396875,0.0006984375,0.712794877990419,1,0.747152723949597,1,"OR7G3"
"BCL3",-0.25886251693767,10.2333736195799,0.00633911103250435,1,0.00951269936394823,0.0997237681233775,"BCL3"
"BCL2",-1.8860141598916,8.13657096883469,4.96294746758262e-20,9.95070967250316e-16,6.03439034111774e-19,6.32598718954795e-18,"BCL2"
"TMEM89",0.420535840108401,0.726145968834688,0.00387948352224018,1,0.00595541264994377,0.0624319309861513,"TMEM89"
"MSI2",1.21621534552845,7.99728816056911,6.18866757853468e-22,1.2408278494962e-17,1.36055685251777e-20,1.42630236579704e-19,"MSI2"
"ZNF282",0.423345723238482,9.67750456893631,1.58150874710555e-13,3.17092503794663e-09,6.6898089900943e-13,7.0130773084892e-12,"ZNF282"
"BLID",0.0163260416666667,0.00816302083333333,0.282211433390687,1,0.330163335248178,1,"BLID"
"TMEM88",-1.08613468834688,5.101222899729,9.69099383289697e-14,1.94304426349584e-09,4.20845627787707e-13,4.41181942113007e-12,"TMEM88"
"CDX1",-0.815715404810298,12.0847788829607,4.64728872936517e-12,9.31781390237716e-08,1.66985912228981e-11,1.75055089558533e-10,"CDX1"
"POR",0.0898727303523028,11.2892900237127,0.376923911116606,1,0.428808693706761,1,"POR"
"NPEPL1",0.881548001355014,9.3163496104336,1.2406686630225e-14,2.48754066936011e-10,5.97117458835306e-14,6.2597166933485e-13,"NPEPL1"
"CDX2",-0.72319009993225,12.1439537305217,3.4769294219456e-05,0.697124349100092,6.5562338860161e-05,0.000687304752097554,"CDX2"
"CLMN",-1.4065941649729,10.6494224297087,3.62025633572207e-18,7.25861395312275e-14,2.94586605240371e-17,3.08821767505651e-16,"CLMN"
"SGK196",0.265673992208672,4.28682724000678,0.0459157409039048,1,0.0618066871516141,0.647933410083455,"SGK196"
"LRFN3",-0.160272052845529,7.99571519308943,0.0623674017109265,1,0.0824628333094221,0.864476438613359,"LRFN3"
"LRFN2",-0.661527523712737,2.16876306741192,0.000251291910332999,1,0.000436792613972833,0.00457899526594014,"LRFN2"
"LRFN1",-1.32693346036585,4.60526985518293,2.47810497477311e-11,4.96860047442008e-07,8.27003757247053e-11,8.66966649208151e-10,"LRFN1"
"LYRM7",-0.484640650406504,8.82568699186992,1.7621906394267e-09,3.53319223205054e-05,4.90857492643865e-09,5.14576955554312e-08,"LYRM7"
"HNRNPA3P1",0.447435179539295,6.70458588245257,1.15207278438903e-09,2.3099059327e-05,3.26353223681007e-09,3.42123428477336e-08,"HNRNPA3P1"
"FAAH2",0.725510094850948,7.2130477303523,4.87735220607048e-11,9.77909117317131e-07,1.58601134885029e-10,1.6626513878196e-09,"FAAH2"
"NKX2-2",-2.50805012703252,2.44561152184959,1.00038746500835e-17,2.00577686734175e-13,7.54902848077436e-17,7.91381643602221e-16,"NKX2-2"
"KLHL21",0.206471019647696,9.42878185128726,0.00433706829583521,1,0.0066269028601963,0.069471313969085,"KLHL21"
"NKX2-1",1.09397358570461,0.699994109925474,0.000595974688885397,1,0.000998103283674591,0.0104633413310178,"NKX2-1"
"NKX2-6",0.0102878472222222,0.00514392361111111,0.451179456124291,1,0.502173203913181,1,"NKX2-6"
"ZNF665",-0.50303097899729,3.69510646172087,0.0963626486176695,1,0.123401731720405,1,"ZNF665"
"NKX2-4",0.0230128472222222,0.0115064236111111,0.353666780269823,1,0.404953275189826,1,"NKX2-4"
"NKX2-5",0.105864879742547,0.174047074017615,0.417720337397656,1,0.469572368514409,1,"NKX2-5"
"TDRD7",-0.860942945460705,9.63049681995258,1.95694952050827e-19,3.92368378861909e-15,2.06727280749162e-18,2.16716860498462e-17,"TDRD7"
"NBPF9",0.504630902777778,7.15411545138889,6.71420690516093e-05,1,0.000123606683390242,0.00129579667782039,"NBPF9"
"ZP1",-0.578896239837398,0.906368953252032,6.13697238098658e-06,0.123046296238781,1.24226447489935e-05,0.000130229380434614,"ZP1"
"SEMA7A",0.317152887872629,7.31394473661924,0.0922203611563902,1,0.118519212946966,1,"SEMA7A"
"KAT2B",-1.80481491361789,8.60698766514228,1.14565849774257e-23,2.29704528797385e-19,6.73620319053914e-22,7.06171339284781e-21,"KAT2B"
"KLHL22",-0.371711458333333,7.96064427083333,3.30807251429494e-05,0.663268539116136,6.25725993130882e-05,0.000655962639629297,"KLHL22"
