p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,1.718915287,0.877,0.22,0,vCAF,TINAGL1
0,1.716810113,0.8,0.195,0,vCAF,PPP1R14A
0,1.712207045,0.848,0.442,0,vCAF,ADAMTS1
0,1.665051881,0.914,0.569,0,vCAF,CRYAB
0,1.587694283,0.472,0.04,0,vCAF,ACTG2
0,1.567773614,0.727,0.152,0,vCAF,PLN
0,1.504997076,0.99,0.747,0,vCAF,SOD3
0,1.476344551,0.989,0.862,0,vCAF,S100A4
0,1.460506712,0.892,0.622,0,vCAF,CSRP1
0,1.459735826,0.881,0.454,0,vCAF,LBH
0,1.44983253,0.596,0.082,0,vCAF,WFDC1
0,1.445959564,0.932,0.566,0,vCAF,MYLK
0,1.418916242,0.768,0.178,0,vCAF,PTP4A3
0,1.386489171,0.558,0.071,0,vCAF,SORBS2
0,1.356612599,0.731,0.233,0,vCAF,LMOD1
0,1.352881695,0.788,0.449,0,vCAF,PHLDA2
0,1.337410905,0.788,0.371,0,vCAF,CRIP1
0,1.300429426,0.659,0.227,0,vCAF,NET1
0,1.286117239,0.998,0.891,0,vCAF,C11orf96
0,1.285164532,0.994,0.921,0,vCAF,TPM2
0,1.278232239,0.829,0.417,0,vCAF,JAG1
0,1.272596683,0.56,0.153,0,vCAF,CNN1
0,1.240755206,0.838,0.354,0,vCAF,PDGFA
0,1.240692487,0.968,0.584,0,vCAF,A2M
0,1.235694135,0.878,0.495,0,vCAF,CRIP2
0,1.214001271,0.896,0.38,0,vCAF,NDUFA4L2
0,1.213288259,0.986,0.79,0,vCAF,CAV1
0,1.183765924,0.754,0.239,0,vCAF,NTRK2
0,1.178933151,0.633,0.155,0,vCAF,MAP3K7CL
0,1.177852465,0.456,0.088,0,vCAF,SNCG
0,1.157101555,0.658,0.161,0,vCAF,RCAN2
0,1.155052884,0.924,0.482,0,vCAF,NOTCH3
0,1.149981715,0.979,0.796,0,vCAF,COL18A1
0,1.146545127,0.827,0.475,0,vCAF,ID4
0,1.144027418,0.693,0.218,0,vCAF,PPP1R12B
0,1.143509412,0.743,0.267,0,vCAF,C1QTNF1
0,1.120270729,0.981,0.892,0,vCAF,MFGE8
0,1.113146533,0.899,0.664,0,vCAF,ACTN4
0,1.106435061,0.809,0.294,0,vCAF,MEF2C
0,1.099055141,0.485,0.117,0,vCAF,AVPR1A
0,1.097314988,0.833,0.465,0,vCAF,MAP3K20
0,1.09457135,0.896,0.678,0,vCAF,LPP
0,1.056930893,0.827,0.468,0,vCAF,NUDT4
0,1.052973969,0.937,0.702,0,vCAF,TSC22D1
0,1.049195659,0.678,0.179,0,vCAF,EFHD1
0,1.043647151,0.584,0.176,0,vCAF,NRARP
0,1.032251268,0.814,0.486,0,vCAF,CAV2
0,0.978946042,0.787,0.377,0,vCAF,PTK2
0,0.976906748,0.949,0.831,0,vCAF,CAVIN3
0,0.975384769,0.919,0.825,0,vCAF,CD151
0,0.975320098,0.701,0.25,0,vCAF,TBX2
0,0.974021488,0.481,0.036,0,vCAF,CASQ2
0,0.967674142,0.481,0.08,0,vCAF,SYNM
0,0.96605573,0.931,0.727,0,vCAF,PPP1R12A
0,0.96342299,0.715,0.263,0,vCAF,PGF
0,0.95832715,0.65,0.223,0,vCAF,FADS3
0,0.95630647,0.745,0.412,0,vCAF,ZFHX3
0,0.95486833,0.986,0.952,0,vCAF,YBX3
0,0.954473304,1,0.999,0,vCAF,PTMA
0,0.94804194,0.966,0.689,0,vCAF,NR2F2
0,0.935161192,0.932,0.694,0,vCAF,MAP1B
0,0.932858128,0.818,0.451,0,vCAF,EPAS1
0,0.931935975,0.654,0.178,0,vCAF,GJA4
0,0.923021143,0.374,0.074,0,vCAF,FABP4
0,0.917241076,0.517,0.087,0,vCAF,AOC3
0,0.905236495,0.673,0.312,0,vCAF,SYNE2
0,0.90390361,0.615,0.147,0,vCAF,ESAM
0,0.902793196,0.598,0.28,0,vCAF,WTIP
0,0.890694802,0.461,0.06,0,vCAF,HRH2
0,0.889354017,0.947,0.844,0,vCAF,FLNA
0,0.881128012,0.668,0.409,0,vCAF,FAM107B
0,0.880924007,0.619,0.213,0,vCAF,ISYNA1
0,0.876350278,0.555,0.11,0,vCAF,GPRC5C
0,0.874511438,0.757,0.43,0,vCAF,UBA2
0,0.863297468,0.837,0.692,0,vCAF,CYCS
0,0.859647852,0.55,0.157,0,vCAF,FAM129A
0,0.859110435,0.543,0.154,0,vCAF,CCDC3
0,0.851899142,0.488,0.063,0,vCAF,FHL5
0,0.849042606,0.857,0.635,0,vCAF,ROCK1
0,0.83897604,0.589,0.139,0,vCAF,CDH6
0,0.834005793,1,0.975,0,vCAF,IGFBP7
0,0.830664252,0.732,0.394,0,vCAF,GUCY1A3
0,0.825934973,0.581,0.197,0,vCAF,KIAA0040
0,0.817245803,0.591,0.209,0,vCAF,TBC1D1
0,0.804224063,0.612,0.256,0,vCAF,FILIP1
0,0.789996027,0.541,0.186,0,vCAF,MRGPRF
0,0.788054875,0.711,0.403,0,vCAF,OAZ2
0,0.786864712,1,0.998,0,vCAF,CALD1
0,0.782702302,0.542,0.125,0,vCAF,PARM1
0,0.780761598,0.518,0.131,0,vCAF,KLHL23
0,0.779580364,0.754,0.546,0,vCAF,ARPC1A
0,0.778641532,0.629,0.236,0,vCAF,MGLL
0,0.771108862,0.853,0.684,0,vCAF,PDLIM1
0,0.76965102,0.539,0.123,0,vCAF,LGI4
0,0.769607107,0.732,0.486,0,vCAF,UTRN
0,0.763314253,0.6,0.213,0,vCAF,MRVI1
0,0.762007583,0.54,0.142,0,vCAF,SORT1
0,0.759590629,0.588,0.229,0,vCAF,MTHFD2
0,0.748226348,0.69,0.41,0,vCAF,C9orf3
0,0.748106486,0.869,0.577,0,vCAF,EPS8
0,0.734750854,0.552,0.155,0,vCAF,CLMN
0,0.73430476,0.55,0.189,0,vCAF,PDE5A
0,0.734112424,0.514,0.104,0,vCAF,ITGA7
0,0.731355236,0.989,0.946,0,vCAF,MGST3
0,0.726809542,0.737,0.485,0,vCAF,MSRB3
0,0.72540472,0.365,0.066,0,vCAF,C2orf40
0,0.719919168,0.899,0.708,0,vCAF,STOM
0,0.716945656,0.422,0.051,0,vCAF,KCNAB1
0,0.716239006,0.495,0.123,0,vCAF,LINGO1
0,0.714335135,1,0.999,0,vCAF,MYL6
0,0.705480159,0.69,0.479,0,vCAF,CCDC107
0,0.700698308,0.555,0.219,0,vCAF,MAPRE2
0,0.69470195,0.424,0.053,0,vCAF,SGCA
0,0.687901883,0.687,0.417,0,vCAF,RBPMS
0,0.684049812,0.408,0.067,0,vCAF,NRGN
0,0.682421757,0.546,0.189,0,vCAF,RASL12
0,0.682205199,0.991,0.962,0,vCAF,Sep.07
0,0.661483133,0.483,0.132,0,vCAF,RASL11A
0,0.654736791,0.429,0.09,0,vCAF,KCNMB1
0,0.643376702,0.733,0.536,0,vCAF,WDR1
0,0.627956075,0.415,0.088,0,vCAF,AKAP1
0,0.623574641,0.433,0.085,0,vCAF,NFASC
0,0.620769929,0.398,0.062,0,vCAF,CAP2
0,0.613830794,0.393,0.069,0,vCAF,OR51E1
0,0.610411549,0.948,0.858,0,vCAF,SH3BGRL
0,0.606630395,0.334,0.031,0,vCAF,LRRC10B
0,0.595350614,0.532,0.169,0,vCAF,COX4I2
0,0.592440395,0.445,0.121,0,vCAF,PDE3A
0,0.577185869,0.428,0.103,0,vCAF,LAMA5
0,0.516585935,0.302,0.034,0,vCAF,SPEG
0,0.491796595,0.269,0.022,0,vCAF,SBSPON
0,0.484815497,0.275,0.02,0,vCAF,SUSD5
0,0.48135208,0.284,0.025,0,vCAF,KCNA5
0,0.458645531,0.258,0.018,0,vCAF,MYOCD
4.94065645841247e-324,0.589314805,0.998,0.979,8.44901660953116e-320,vCAF,CALM2
9.88131291682493e-324,0.704525836,0.591,0.272,1.68980332190623e-319,vCAF,PHLDB2
1.82804288961261e-322,0.692674051,0.611,0.235,3.12613614552653e-318,vCAF,ANGPT2
2.42586232108052e-321,0.482350617,0.37,0.076,4.1484671552798e-317,vCAF,CACNA1H
4.09580420402393e-321,0.432726042,0.299,0.043,7.00423476930133e-317,vCAF,NRIP2
6.5414291509381e-321,0.457471583,0.302,0.048,1.11864979910193e-316,vCAF,HACD1
3.29146533259438e-320,0.784538431,0.598,0.249,5.62873486526966e-316,vCAF,SYNPO2
4.73759547797171e-320,0.516311913,0.372,0.079,8.10176202687943e-316,vCAF,ITGA3
5.65290149345721e-319,0.415115437,0.275,0.034,9.66702684396117e-315,vCAF,GPR20
6.25637797657e-318,0.548284074,0.378,0.092,1.06990319777324e-313,vCAF,TTLL7
1.0281901342473e-317,0.660655947,0.968,0.877,1.75830794857631e-313,vCAF,IFITM2
1.41047868951609e-315,0.733877435,0.516,0.209,2.41205960694147e-311,vCAF,CRIM1
7.83444138520727e-313,0.44580975,0.287,0.04,0.00E+00,vCAF,LDB3
1.53381310982943e-310,0.485752133,0.352,0.072,2.62E-306,vCAF,PCDH1
9.8202726145022e-310,0.600817759,0.513,0.249,1.68E-305,vCAF,MOB2
6.83E-298,0.449778962,0.266,0.035,1.17E-293,vCAF,NPY1R
7.36E-297,0.657124692,0.574,0.284,1.26E-292,vCAF,ATP2B4
1.07E-294,0.756623918,0.669,0.315,1.83E-290,vCAF,Sep.04
1.50E-292,0.796870966,0.608,0.29,2.57E-288,vCAF,LTBP1
3.70E-291,0.563527015,0.406,0.12,6.33E-287,vCAF,NTN4
6.58E-289,0.600069153,0.442,0.138,1.12E-284,vCAF,LGALSL
5.88E-288,0.756867605,0.528,0.218,1.01E-283,vCAF,FOXC1
2.80E-287,0.508655002,0.418,0.125,4.79E-283,vCAF,SNTA1
1.31E-286,0.529587022,0.376,0.105,2.25E-282,vCAF,SORBS1
1.32E-285,0.642443381,0.571,0.238,2.26E-281,vCAF,COBLL1
1.25E-283,0.594624841,0.48,0.155,2.15E-279,vCAF,SERPINI1
5.92E-281,0.395142033,0.274,0.042,1.01E-276,vCAF,MYOM1
6.12E-280,0.590151263,0.681,0.485,1.05E-275,vCAF,KANK2
9.79E-274,0.441102942,0.32,0.065,1.67E-269,vCAF,PPM1L
6.13E-271,0.603806751,0.535,0.262,1.05E-266,vCAF,CBX6
1.03E-270,0.510750932,0.409,0.131,1.76E-266,vCAF,DACT3
8.79E-269,0.702322558,0.912,0.68,1.50E-264,vCAF,HES4
6.79E-261,0.619372461,0.654,0.397,1.16E-256,vCAF,TNS1
1.33E-260,0.56968721,0.707,0.525,2.27E-256,vCAF,EHD2
8.89E-259,0.857459086,0.527,0.212,1.52E-254,vCAF,FAM241A
5.74E-255,0.580885586,0.932,0.82,9.81E-251,vCAF,ARPC5
8.33E-254,0.693897383,0.96,0.848,1.42E-249,vCAF,BTG1
9.81E-252,0.458287067,0.334,0.079,1.68E-247,vCAF,ANKRD29
1.97E-251,0.521036928,0.271,0.047,3.37E-247,vCAF,ACAN
8.38E-251,0.739929111,0.658,0.339,1.43E-246,vCAF,FRZB
7.06E-246,0.645220067,0.378,0.116,1.21E-241,vCAF,HSPA2
1.86E-245,0.434241488,0.306,0.067,3.17E-241,vCAF,NPNT
1.16E-244,0.505916748,0.458,0.159,1.99E-240,vCAF,FOXC2
2.25E-242,0.502053411,0.431,0.174,3.84E-238,vCAF,HSDL2
3.47E-242,0.841150959,0.418,0.135,5.93E-238,vCAF,APOLD1
1.84E-241,0.55547512,0.466,0.185,3.15E-237,vCAF,FRMD4A
4.25E-241,0.692326541,0.999,0.988,7.27E-237,vCAF,HSPB1
6.07E-241,0.692279249,0.989,0.899,1.04E-236,vCAF,TPM1
7.67E-241,0.656434233,0.773,0.508,1.31E-236,vCAF,SLIT3
1.85E-240,0.601220072,0.413,0.195,3.16E-236,vCAF,SLMAP
4.47E-239,0.47970452,0.4,0.124,7.65E-235,vCAF,HEY2
2.10E-236,0.518824983,0.49,0.217,3.60E-232,vCAF,ABTB1
3.56E-236,0.592741061,0.459,0.165,6.08E-232,vCAF,INPP4B
5.85E-235,0.481763723,0.427,0.143,1.00E-230,vCAF,CSPG4
7.12E-234,0.504466663,0.853,0.761,1.22E-229,vCAF,SBDS
1.71E-232,0.45125768,0.305,0.07,2.92E-228,vCAF,GPR4
2.02E-229,0.404740182,0.299,0.073,3.46E-225,vCAF,RBPMS2
3.79E-228,0.629271386,0.493,0.225,6.49E-224,vCAF,ETS2
9.03E-226,0.34905346,0.264,0.052,1.54E-221,vCAF,CDK18
1.57E-224,0.521902563,0.961,0.92,2.69E-220,vCAF,SELENOW
6.82E-224,0.50061155,0.999,0.993,1.17E-219,vCAF,DDX5
3.09E-223,0.562013689,0.582,0.27,5.29E-219,vCAF,ARHGAP29
4.64E-223,0.363443187,0.258,0.051,7.93E-219,vCAF,TNFAIP8L3
7.03E-223,0.423588373,0.352,0.111,1.20E-218,vCAF,MICAL1
1.15E-222,0.425672548,0.349,0.106,1.97E-218,vCAF,DMPK
1.24E-222,0.577460149,0.854,0.608,2.12E-218,vCAF,CD9
1.62E-222,0.476381498,0.389,0.13,2.78E-218,vCAF,FRY
1.66E-215,0.739978114,0.877,0.739,2.84E-211,vCAF,CDKN1A
5.53E-215,0.658004207,0.747,0.516,9.46E-211,vCAF,DKK3
8.90E-214,0.845538075,0.955,0.853,1.52E-209,vCAF,KLF2
5.23E-212,0.610365892,0.636,0.349,8.94E-208,vCAF,ARID5A
6.68E-212,0.649025837,0.934,0.879,1.14E-207,vCAF,NDUFA4
2.71E-211,0.529088533,0.888,0.777,4.63E-207,vCAF,TLN1
8.67E-211,0.654087418,0.451,0.174,1.48E-206,vCAF,CPM
2.42E-209,0.353267944,0.268,0.059,4.14E-205,vCAF,TRNP1
5.33E-209,0.521558047,0.776,0.65,9.12E-205,vCAF,PLS3
1.31E-208,0.678252466,0.416,0.158,2.25E-204,vCAF,ADRA2A
6.71E-206,0.536166933,0.699,0.393,1.15E-201,vCAF,RRAD
8.42E-206,0.58436721,0.839,0.597,1.44E-201,vCAF,COL14A1
5.95E-205,0.623611757,0.357,0.111,1.02E-200,vCAF,ADAMTS9
4.95E-204,0.527318325,0.453,0.176,8.47E-200,vCAF,FOXS1
1.15E-203,0.519958554,0.682,0.516,1.97E-199,vCAF,ROCK2
1.80E-201,0.503162375,0.478,0.212,3.08E-197,vCAF,HIP1
1.86E-199,0.45235072,0.92,0.868,3.18E-195,vCAF,COX7A2
3.39E-199,0.527791409,0.973,0.928,5.80E-195,vCAF,CAVIN1
6.44E-198,0.583639057,0.788,0.623,1.10E-193,vCAF,TUBA1C
6.82E-198,0.499931913,0.568,0.273,1.17E-193,vCAF,GUCY1B3
6.86E-195,0.411045848,0.374,0.125,1.17E-190,vCAF,NEURL1B
1.18E-194,0.436130203,0.979,0.949,2.02E-190,vCAF,SLC25A3
7.52E-194,0.681781936,0.936,0.802,1.29E-189,vCAF,BTG2
3.34E-190,0.412710539,0.372,0.155,5.71E-186,vCAF,CAMK2G
2.91E-189,0.480794229,0.785,0.672,4.98E-185,vCAF,ILK
2.73E-188,0.528413241,0.588,0.295,4.67E-184,vCAF,TPPP3
6.41E-187,0.35917462,0.369,0.133,1.10E-182,vCAF,ADAP2
1.14E-186,0.65078545,0.817,0.564,1.94E-182,vCAF,PDLIM3
2.51E-186,0.380456361,0.311,0.096,4.29E-182,vCAF,RASGRP2
3.36E-185,0.994332878,0.561,0.312,5.75E-181,vCAF,PDK4
9.77E-185,0.501312307,0.793,0.645,1.67E-180,vCAF,APLP2
8.73E-182,0.668862535,0.937,0.837,1.49E-177,vCAF,RHOB
4.78E-181,0.346330781,0.282,0.076,8.17E-177,vCAF,SLC8A1
6.37E-180,0.367182571,0.318,0.097,1.09E-175,vCAF,RCSD1
8.11E-180,0.549884127,0.691,0.431,1.39E-175,vCAF,FXYD1
8.98E-180,0.421350455,0.449,0.187,1.54E-175,vCAF,RERG
5.76E-177,0.426495366,0.451,0.228,9.84E-173,vCAF,CABIN1
3.13E-176,0.398583036,0.324,0.117,5.35E-172,vCAF,TMEM38B
7.11E-176,0.375046124,0.422,0.172,1.22E-171,vCAF,GJC1
8.39E-176,0.478700464,0.444,0.226,1.43E-171,vCAF,MAP7D3
1.58E-174,0.37156337,1,1,2.70E-170,vCAF,RPS7
9.56E-174,0.639763579,0.904,0.75,1.63E-169,vCAF,FILIP1L
1.21E-173,0.496836521,0.562,0.335,2.06E-169,vCAF,NBEAL1
6.75E-173,0.511548369,0.505,0.271,1.15E-168,vCAF,RABGAP1
3.88E-172,0.448740996,0.416,0.195,6.64E-168,vCAF,SLC25A4
3.83E-171,0.384167129,0.379,0.163,6.54E-167,vCAF,HIGD1B
1.09E-168,1.03642661,0.503,0.297,1.86E-164,vCAF,MT1M
4.74E-167,0.455350952,0.543,0.277,8.11E-163,vCAF,ARHGEF7
1.23E-166,0.475619897,0.445,0.218,2.11E-162,vCAF,STK38L
4.09E-165,0.340864434,1,1,6.99E-161,vCAF,FAU
5.32E-165,0.48420837,0.766,0.652,9.10E-161,vCAF,VCL
6.80E-164,0.42719294,0.996,0.981,1.16E-159,vCAF,CALM1
2.00E-163,0.487142561,0.586,0.338,3.42E-159,vCAF,VASP
2.38E-163,0.678117153,0.857,0.754,4.07E-159,vCAF,CRISPLD2
5.75E-162,0.507617444,0.685,0.544,9.83E-158,vCAF,PDLIM5
2.17E-161,0.527926375,0.876,0.77,3.71E-157,vCAF,H2AFZ
6.66E-161,0.379066301,1,0.999,1.14E-156,vCAF,H3F3B
3.67E-160,0.836359058,0.976,0.939,6.27E-156,vCAF,GADD45B
5.86E-160,0.462581945,0.874,0.74,1.00E-155,vCAF,TGFB1I1
4.93E-159,0.428071875,1,1,8.43E-155,vCAF,ACTB
2.38E-158,0.435477699,0.539,0.275,4.08E-154,vCAF,EDNRA
8.41E-158,0.326768493,0.262,0.073,1.44E-153,vCAF,ATP1B2
2.32E-157,0.397271236,0.683,0.591,3.96E-153,vCAF,CHURC1
8.91E-157,0.432220944,0.405,0.193,1.52E-152,vCAF,RAP2A
1.15E-156,0.321858514,0.278,0.094,1.96E-152,vCAF,INPP5A
1.19E-156,0.405557998,0.974,0.936,2.04E-152,vCAF,EIF4A2
3.31E-156,0.386200235,0.94,0.902,5.66E-152,vCAF,COX6A1
2.51E-154,0.39770999,0.589,0.462,4.30E-150,vCAF,SORBS3
5.71E-154,0.370363388,0.313,0.128,9.76E-150,vCAF,VPS13D
3.04E-152,0.440557809,0.555,0.35,5.19E-148,vCAF,TUSC1
5.58E-152,0.429710146,0.486,0.238,9.54E-148,vCAF,ARHGEF17
2.49E-150,0.3256512,0.298,0.102,4.26E-146,vCAF,C1QTNF2
5.54E-150,0.457020594,0.928,0.781,9.48E-146,vCAF,PLAC9
6.45E-150,0.297308511,0.273,0.084,1.10E-145,vCAF,SYNGR2
1.37E-149,0.44634996,0.421,0.185,2.34E-145,vCAF,ENPEP
7.44E-149,0.398414395,0.337,0.138,1.27E-144,vCAF,AP000892.3
1.36E-148,0.664960542,0.971,0.918,2.33E-144,vCAF,ATF3
2.50E-147,0.379109226,0.319,0.118,4.28E-143,vCAF,DMD
3.67E-147,0.413143653,0.78,0.71,6.27E-143,vCAF,ANXA6
7.97E-145,0.301593508,0.255,0.08,1.36E-140,vCAF,TACC2
1.20E-144,0.481284797,0.823,0.714,2.05E-140,vCAF,KLF9
1.80E-143,0.425540628,0.479,0.25,3.08E-139,vCAF,ADCY3
1.30E-142,0.350570104,0.312,0.125,2.23E-138,vCAF,ADAMTS10
1.61E-142,0.33781288,0.302,0.11,2.75E-138,vCAF,ATP8B1
1.12E-141,0.361682585,0.409,0.217,1.91E-137,vCAF,SMIM12
1.89E-140,0.406357054,0.387,0.18,3.23E-136,vCAF,KLF11
3.77E-140,0.411819866,0.473,0.259,6.44E-136,vCAF,ARHGAP10
4.99E-139,0.346358944,0.679,0.605,8.53E-135,vCAF,ANAPC16
1.22E-137,0.567605674,0.69,0.57,2.08E-133,vCAF,ATP1B3
9.49E-137,0.332825251,0.256,0.081,1.62E-132,vCAF,AMIGO2
9.98E-137,0.389263397,0.891,0.697,1.71E-132,vCAF,COL4A2
1.31E-135,0.400822416,0.401,0.188,2.24E-131,vCAF,DUSP8
2.32E-135,0.590573186,0.458,0.295,3.96E-131,vCAF,CREM
2.91E-133,0.381889619,0.573,0.423,4.98E-129,vCAF,MRPL32
5.07E-133,0.482899869,0.389,0.191,8.67E-129,vCAF,HSPB8
5.04E-132,0.41165998,0.353,0.151,8.62E-128,vCAF,ZBTB16
6.62E-132,0.46142029,0.53,0.304,1.13E-127,vCAF,MYLIP
3.19E-131,0.460267184,0.508,0.329,5.46E-127,vCAF,TOB1
9.97E-131,0.517551846,0.878,0.796,1.71E-126,vCAF,SERTAD1
1.41E-130,0.36004132,0.979,0.95,2.41E-126,vCAF,UQCRB
2.01E-129,0.356873666,0.799,0.71,3.43E-125,vCAF,UBXN1
2.74E-129,0.641993681,0.992,0.979,4.68E-125,vCAF,HSPA1B
3.61E-128,0.60037725,0.806,0.658,6.17E-124,vCAF,MYC
1.94E-126,0.480160699,0.581,0.456,3.31E-122,vCAF,PPP1R10
7.56E-126,0.394852061,0.781,0.7,1.29E-121,vCAF,EIF4B
7.99E-126,0.352852416,0.579,0.434,1.37E-121,vCAF,CAMTA1
1.03E-125,0.473629079,0.659,0.52,1.75E-121,vCAF,LITAF
1.79E-124,0.390558304,0.789,0.689,3.06E-120,vCAF,RRAS
3.06E-124,0.393692187,0.502,0.297,5.23E-120,vCAF,OSBPL1A
1.02E-123,0.323988129,0.999,0.995,1.74E-119,vCAF,EEF1D
4.72E-122,0.604745818,0.38,0.174,8.06E-118,vCAF,EGFL6
1.02E-121,0.441203064,0.54,0.349,1.74E-117,vCAF,FBLIM1
1.19E-121,0.499604494,0.613,0.473,2.03E-117,vCAF,NEXN
5.06E-121,0.385045816,0.378,0.194,8.65E-117,vCAF,SLC25A25
7.25E-121,0.382007483,0.839,0.645,1.24E-116,vCAF,IGFBP5
3.63E-120,0.343938586,0.448,0.228,6.21E-116,vCAF,OLFML2A
2.74E-119,0.361369611,0.349,0.154,4.69E-115,vCAF,ANGPT1
3.88E-119,0.473160869,0.81,0.722,6.63E-115,vCAF,SDC2
3.94E-119,0.35033989,0.982,0.954,6.73E-115,vCAF,HNRNPA1
9.27E-119,0.403413531,0.979,0.92,1.59E-114,vCAF,PNRC1
2.76E-118,0.435645605,0.421,0.245,4.72E-114,vCAF,HEXIM1
4.35E-117,0.34381983,0.797,0.721,7.45E-113,vCAF,SELENOK
1.21E-116,0.486363708,0.857,0.696,2.08E-112,vCAF,PHLDA1
1.31E-116,0.411020658,0.408,0.198,2.23E-112,vCAF,EDNRB
1.45E-116,0.389580822,0.927,0.871,2.48E-112,vCAF,SRSF3
2.24E-116,0.383035282,0.498,0.276,3.83E-112,vCAF,NDRG2
8.88E-116,0.403700957,0.766,0.656,1.52E-111,vCAF,TACC1
1.55E-115,0.429001963,0.578,0.353,2.65E-111,vCAF,ACKR3
6.06E-115,0.370915183,0.452,0.265,1.04E-110,vCAF,MEF2D
1.03E-114,0.393193093,0.918,0.829,1.77E-110,vCAF,TUBB4B
1.04E-114,0.520164373,0.998,0.989,1.78E-110,vCAF,JUNB
1.04E-114,0.659613952,0.575,0.405,1.78E-110,vCAF,ADAMTS4
5.01E-114,0.302780978,0.367,0.169,8.56E-110,vCAF,HEYL
7.50E-112,0.389911931,0.477,0.279,1.28E-107,vCAF,PLEKHH3
8.27E-111,0.345112538,0.857,0.792,1.41E-106,vCAF,CAP1
1.66E-110,0.304403903,0.317,0.151,2.84E-106,vCAF,PPP2R5A
1.75E-110,0.374780392,0.279,0.123,2.99E-106,vCAF,OPA3
9.13E-110,0.385403154,0.755,0.567,1.56E-105,vCAF,CHCHD10
3.02E-108,0.466854607,0.941,0.858,5.16E-104,vCAF,SOCS3
1.25E-107,0.400245508,0.91,0.802,2.14E-103,vCAF,ACTN1
1.80E-107,0.453823272,0.659,0.561,3.08E-103,vCAF,UBE2S
3.78E-107,0.340924679,0.746,0.661,6.47E-103,vCAF,KIF5B
5.39E-107,0.353626822,0.472,0.307,9.22E-103,vCAF,CTDSPL
1.69E-106,0.346506414,0.404,0.206,2.89E-102,vCAF,ENTPD1
5.06E-106,0.279250038,0.415,0.216,8.65E-102,vCAF,RNF152
6.75E-106,0.310682794,0.77,0.702,1.15E-101,vCAF,HNRNPH3
1.16E-105,0.3656595,0.726,0.62,1.98E-101,vCAF,MSN
5.82E-105,0.427219459,0.764,0.651,9.95E-101,vCAF,MIDN
1.15E-104,0.4362281,0.663,0.557,1.96E-100,vCAF,MAT2A
1.22E-104,0.313432851,0.871,0.832,2.09E-100,vCAF,ATP5B
1.70E-104,0.275301451,1,1,2.90E-100,vCAF,RPL3
1.98E-104,0.451608087,1,0.998,3.38E-100,vCAF,HSP90AB1
5.44E-104,0.329894699,0.421,0.259,9.30E-100,vCAF,CTBP2
1.52E-103,0.427965215,0.724,0.619,2.59E-99,vCAF,CSRNP1
2.64E-103,0.375354375,0.792,0.684,4.51E-99,vCAF,HCFC1R1
4.51E-103,0.322920859,0.409,0.227,7.72E-99,vCAF,HDAC5
5.03E-103,0.344241216,0.476,0.324,8.60E-99,vCAF,PICALM
5.60E-103,0.308213896,0.336,0.154,9.58E-99,vCAF,SYNPO
6.51E-103,0.29222306,0.748,0.542,1.11E-98,vCAF,TGFBI
6.80E-103,0.390442055,0.611,0.437,1.16E-98,vCAF,MPRIP
3.21E-102,0.387526153,0.666,0.531,5.48E-98,vCAF,PLP2
1.78E-101,0.275930686,0.288,0.131,3.05E-97,vCAF,HSPB2
2.13E-101,0.291293994,0.318,0.155,3.64E-97,vCAF,CDS2
4.30E-101,0.293156661,1,0.998,7.36E-97,vCAF,MT-ND1
4.94E-101,0.291609584,0.621,0.536,8.44E-97,vCAF,SYPL1
7.12E-101,0.39485924,0.433,0.251,1.22E-96,vCAF,ODC1
2.41E-100,0.37633046,0.47,0.264,4.12E-96,vCAF,EDIL3
6.06E-100,0.550774,0.999,0.996,1.04E-95,vCAF,HSPA1A
7.69E-100,0.301191733,0.317,0.141,1.32E-95,vCAF,PLCE1
2.98E-99,0.31099011,0.313,0.14,5.09E-95,vCAF,SLC7A2
1.33E-98,0.39673183,0.562,0.365,2.28E-94,vCAF,ETS1
5.86E-98,0.281231438,0.292,0.131,1.00E-93,vCAF,MKL2
6.11E-98,0.28605767,0.32,0.147,1.05E-93,vCAF,NOL3
9.12E-97,0.317181943,0.314,0.152,1.56E-92,vCAF,HIPK2
1.20E-96,0.801645173,0.328,0.167,2.04E-92,vCAF,MT1A
2.52E-96,0.369231637,0.869,0.772,4.31E-92,vCAF,DDX3X
7.66E-96,0.387714461,0.906,0.849,1.31E-91,vCAF,EIF5
6.35E-95,0.401369769,0.998,0.993,1.09E-90,vCAF,LMNA
2.82E-94,0.555714727,0.964,0.908,4.83E-90,vCAF,CEBPD
3.17E-94,0.307421243,1,0.998,5.42E-90,vCAF,MT-CYB
5.96E-94,0.302568685,0.341,0.168,1.02E-89,vCAF,DAAM2
9.01E-94,0.34736785,0.64,0.53,1.54E-89,vCAF,PKIG
2.22E-93,0.342708608,0.941,0.892,3.79E-89,vCAF,NCL
6.84E-93,0.308277857,0.387,0.235,1.17E-88,vCAF,CFL2
1.51E-92,0.302945235,0.353,0.193,2.59E-88,vCAF,INF2
1.59E-92,0.297611385,0.613,0.54,2.71E-88,vCAF,NPTN
5.16E-92,0.342019133,0.376,0.207,8.82E-88,vCAF,PTGIR
9.07E-92,0.420932112,0.976,0.947,1.55E-87,vCAF,PPP1R15A
1.42E-91,0.323370405,0.872,0.785,2.42E-87,vCAF,SLC25A5
